course_id,season_code,section,title,description,requirements,locations_summary,times_summary,times_by_day,skills,areas,credits,syllabus_url,course_home_url,regnotes,extra_info,rp_attr,classnotes,final_exam,fysem,sysem,colsem,average_gut_rating,average_professor_rating,average_rating,average_rating_n,average_workload,average_workload_n,average_rating_same_professors,average_rating_same_professors_n,average_workload_same_professors,average_workload_same_professors_n,last_offered_course_id,same_course_id,same_course_and_profs_id,last_enrollment_course_id,last_enrollment,last_enrollment_season_code,last_enrollment_same_professors
4118,202402,1,Sports and Media,"Course closed to further enrollment. Online Course. A study of the interrelations among popular sport, cinema, television, radio, print, and social media. Explores topics of identity, commerce, and civics through contemporary texts (Hunger Games, Senna, Invictus), and introduces the history of sport in media culture. Enrollment limited to 22 students. 1 Credit. Session B: July 1 – August 2. Tuition: $5070. Technology Fee: $85.",,TBA,MW 6pm-9:30pm,"{""Monday"":[[""18:00"",""21:30"","""",""""]],""Wednesday"":[[""18:00"",""21:30"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97768/assignments/syllabus,,,ACTIVE,,,,False,False,False,,3.0,,0,,0,,0,,0,,2795,3225,,,,
4119,202402,1,Money and Media: the Business of Hollywood,"Course closed to further enrollment. Online Course. An examination of the key events and ideas that shape the modern motion picture business from financial, institutional, and historical standpoints. Topics include ways that the business has evolved in response to changes in technology, distribution, and competition; how the business dictates what ends up on screen; and relationships among studios, actors, agents, independent filmmakers, distributors, and the viewing audience. Industry practitioners discuss special topics. Enrollment limited to 20 students. 1 Credit. Session B: July 1 – August 2. Tuition: $5070. Technology Fee: $85.",,TBA,TTh 7pm-8:45pm,"{""Tuesday"":[[""19:00"",""20:45"","""",""""]],""Thursday"":[[""19:00"",""20:45"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97769/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2796,3226,,,,
4120,202402,1,Radical Cinemas in the Global Sixties,"In-person Course. This course explores the ""long"" and ""global"" sixties as a period of political uprising, social transformation, and cultural revolution. Radical change took place on a global scale: the ""Third World"" emerged as a political project in the hope of overcoming a world order shaped by centuries of colonialism, war, slavery, patriarchy, exploitation. Another revolution took place in cinema: in the context of global uprisings, filmmakers sought to not only show reality, but to change it. Slogans like ""the camera as a gun"" linked the filmmaker to a guerrilla fighter. Their subjects were militant mothers, revolutionary poets, rebellious students, combative peasants and workers. They experimented with alternative strategies of storytelling and capturing reality: nonlinear narrative, montage, mobile cameras, music, dance, documentary, testimony. The sixties challenge our conception of the audiovisual medium. We will study this exceptional period in global cinema through examples from Algeria, Brazil, Cuba, France, India, Senegal, the US, and elsewhere. Students will learn to incorporate formal film analysis into an analysis of ideology, production, circulation, and consumption; broaden their film historical knowledge; and develop skills to construct compelling arguments about the politics of images. Taught in English. No prerequisites. Screenings on Monday night. Films will be subtitled. 1 Credit. Session A: May 27 – June 28. Tuition: $5070.",None,TBA,MW 9am-12:15pm + 1,"{""Monday"":[[""9:00"",""12:15"","""",""""],[""19:00"",""22:15"","""",""""]],""Wednesday"":[[""9:00"",""12:15"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97681/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2797,3227,,,,
4121,202402,1,Peak Television,"Online Course. Spurred on by rapid technological and cultural change, television content and business forms have evolved dramatically in the past twenty years. Digital media has absorbed television into a broader category of serialized content that is now intermediated by all manners of consumptive platforms and delivery systems. Today, legacy broadcast networks, cable television, transactional and subscription services all compete side-by-side in a fragile equilibrium, each pursuing viewer attention and cultural stature as exemplified by landmark shows such as ""The Sopranos"", ""Game of Thrones"" and ""Breaking Bad"". Will too much TV eventually spell its own demise? This course will examine the historical evolution, aesthetic opportunities and technological dynamics that have fueled television’s ascendency into this new Golden Era. Enrollment limited to 20 students. 1 Credit. Session A: May 27 – June 28. Tuition: $5070. Technology Fee: $85.",,TBA,TTh 7pm-8:45pm,"{""Tuesday"":[[""19:00"",""20:45"","""",""""]],""Thursday"":[[""19:00"",""20:45"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97682/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2798,3228,,,,
4122,202402,1,Screenwriting,"In-person Course. This course will look at the screenplay as a blueprint for production. Students will learn professional screenplay format, pitch, outline and write their own short scripts. We will focus on character development, creating ""cinematic"" dialogue, plot construction, conflict, pacing, dramatic foreshadowing, the element of surprise, subtext and visual storytelling. ​The screenplays will be read aloud by actors at a table read in class and critiqued. Students will have the opportunity to engage with guest speakers from the film industry. Enrollment limited to 35 students. 1 Credit. Session B: July 1 – August 2. Tuition: $5070.",,TBA,MW 1pm-4:15pm,"{""Monday"":[[""13:00"",""16:15"","""",""""]],""Wednesday"":[[""13:00"",""16:15"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97770/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2799,3229,,,,
4123,202402,1,Intermediate and Advanced French I,"This course is part of a Yale Summer Session Program Abroad and cannot be taken independent of the program. Interested students must apply to Yale Study Abroad by February 7th. For more detailed information about the program, including a description of the courses, housing, excursions, and budget, visit: https://studyabroad.yale.edu/programs/yale-summer-session-new-haven-paris",,TBA,M-F 10am-2pm,"{""Monday"":[[""10:00"",""14:00"","""",""""]],""Tuesday"":[[""10:00"",""14:00"","""",""""]],""Wednesday"":[[""10:00"",""14:00"","""",""""]],""Thursday"":[[""10:00"",""14:00"","""",""""]],""Friday"":[[""10:00"",""14:00"","""",""""]]}","[""L3""]",[],1.0,https://yale.instructure.com/courses/97837/assignments/syllabus,,,ACTIVE,,,,False,False,False,,3.866116522366522,,0,,0,,0,,0,,2800,3230,,,,
4124,202402,1,Intermediate and Advanced French II,"This course is part of a Yale Summer Session Program Abroad and cannot be taken independent of the program. Interested students must apply to Yale Study Abroad by February 7th. For more detailed information about the program, including a description of the courses, housing, excursions, and budget, visit: https://studyabroad.yale.edu/programs/yale-summer-session-new-haven-paris",,TBA,M-F 10am-2pm,"{""Monday"":[[""10:00"",""14:00"","""",""""]],""Tuesday"":[[""10:00"",""14:00"","""",""""]],""Wednesday"":[[""10:00"",""14:00"","""",""""]],""Thursday"":[[""10:00"",""14:00"","""",""""]],""Friday"":[[""10:00"",""14:00"","""",""""]]}","[""L4""]",[],1.0,https://yale.instructure.com/courses/97838/assignments/syllabus,,,ACTIVE,,,,False,False,False,,3.866116522366522,,0,,0,,0,,0,,2801,3231,,,,
4125,202402,1,France Between Past and Present: Advanced Language Practice and Culture,"This course is part of a Yale Summer Session Program Abroad and cannot be taken independent of the program. Interested students must apply to Yale Study Abroad by February 7th. For more detailed information about the program, including a description of the courses, housing, excursions, and budget, visit: https://studyabroad.yale.edu/programs/yale-summer-session-paris-france",,TBA,MWF 10am-1pm,"{""Monday"":[[""10:00"",""13:00"","""",""""]],""Wednesday"":[[""10:00"",""13:00"","""",""""]],""Friday"":[[""10:00"",""13:00"","""",""""]]}","[""L5""]",[],1.0,https://yale.instructure.com/courses/97683/assignments/syllabus,,,ACTIVE,,,,False,False,False,,4.174603174603175,,0,,0,,0,,0,,2802,3232,,,,
4126,202402,1,France On Screen and Off: Advanced French Conversation and Culture Through Film,"This course is part of a Yale Summer Session Program Abroad and cannot be taken independent of the program. Interested students must apply to Yale Study Abroad by February 7th. For more detailed information about the program, including a description of the courses, housing, excursions, and budget, visit: https://studyabroad.yale.edu/programs/yale-summer-session-paris-france-screen",,TBA,MWF 10am-1pm,"{""Monday"":[[""10:00"",""13:00"","""",""""]],""Wednesday"":[[""10:00"",""13:00"","""",""""]],""Friday"":[[""10:00"",""13:00"","""",""""]]}","[""L5""]",[],1.0,https://yale.instructure.com/courses/97684/assignments/syllabus,,,ACTIVE,,,,False,False,False,,4.476190476190476,,0,,0,,0,,0,,2803,3233,,,,
4127,202402,1,Belle Époque France,"This course is part of a Yale Summer Session Program Abroad and cannot be taken independent of the program. Interested students must apply to Yale Study Abroad by February 7th. For more detailed information about the program, including a description of the courses, housing, excursions, and budget, visit: https://studyabroad.yale.edu/programs/yale-summer-session-paris-belle-epoque",,TBA,TTh 1pm-4pm,"{""Tuesday"":[[""13:00"",""16:00"","""",""""]],""Thursday"":[[""13:00"",""16:00"","""",""""]]}",[],"[""Hu""]",1.0,https://yale.instructure.com/courses/97685/assignments/syllabus,,,ACTIVE,,,,False,False,False,,4.376923076923077,,0,,0,,0,,0,,2804,3234,,,,
4128,202402,1,French for Reading,"Online Course. The Graduate School of Arts and Sciences will offer an online, non-credit French for Reading course to assist students in satisfying their degree requirements. Students will acquire skills for reading French language texts of any difficulty with some fluency. Study of syntax and grammar; practice in close reading and translation of texts in different genres in the humanities and sciences. The class will meet live online each week and will not appear on transcripts issued by the University. Grades will be available in SIS one week after the conclusion of the course. For college students and beyond. Non-Credit. Session A: May 27 – June 28. Class times: Mondays and Thursdays, 10:00am - 12:00pm EDT. Yale doctoral student Tuition and Technology Fee are funded by GSAS. Visiting students, Tuition: $850. Technology Fee: $85.",,TBA,MTh 10am-12pm,"{""Monday"":[[""10:00"",""12:00"","""",""""]],""Thursday"":[[""10:00"",""12:00"","""",""""]]}",[],[],1.0,https://yale.instructure.com/courses/99176/assignments/syllabus,,,ACTIVE,,,,False,False,False,,,,0,,0,,0,,0,,2805,3235,,,,
